block_id,subtype,message_id,packet_count,offset_in_payload,decoder,min,max,unique_count,samples
4,1,69,5,7,u32le,1198075904,1198075904,1,1198075904
4,1,69,5,7,i32le,1198075904,1198075904,1,1198075904
4,1,69,5,7,f32le,59696.0,59696.0,1,59696.0
4,1,69,5,8,u16le,26928,26928,1,26928
4,1,69,5,8,i16le,26928,26928,1,26928
4,1,69,5,8,u32le,3779553584,3779553584,1,3779553584
4,1,69,5,8,i32le,-515413712,-515413712,1,-515413712
4,1,69,5,9,u16le,18281,18281,1,18281
4,1,69,5,9,i16le,18281,18281,1,18281
4,1,69,5,9,u32le,1189169001,1189169001,1,1189169001
4,1,69,5,9,i32le,1189169001,1189169001,1,1189169001
4,1,69,5,9,f32le,28835.705078,28835.705078,1,28835.705078
4,1,69,5,10,u16le,57671,57671,1,57671
4,1,69,5,10,i16le,-7865,-7865,1,-7865
4,1,69,5,10,u32le,3695632711,3695632711,1,3695632711
4,1,69,5,10,i32le,-599334585,-599334585,1,-599334585
4,1,69,5,11,u16le,18145,18145,1,18145
4,1,69,5,11,i16le,18145,18145,1,18145
4,1,69,5,11,u32le,903628513,903628513,1,903628513
4,1,69,5,11,i32le,903628513,903628513,1,903628513
4,1,69,5,11,f32le,2e-06,2e-06,1,2e-06
4,1,69,5,12,u16le,56390,56390,1,56390
4,1,69,5,12,i16le,-9146,-9146,1,-9146
4,1,69,5,12,u32le,1060494406,1060494406,1,1060494406
4,1,69,5,12,i32le,1060494406,1060494406,1,1060494406
4,1,69,5,12,f32le,0.710392,0.710392,1,0.710392
4,1,69,5,13,u16le,13788,13788,1,13788
4,1,69,5,13,i16le,13788,13788,1,13788
4,1,69,5,13,u32le,1044329948,1044329948,1,1044329948
4,1,69,5,13,i32le,1044329948,1044329948,1,1044329948
4,1,69,5,13,f32le,0.186729,0.186729,1,0.186729
4,1,69,5,14,u16le,16181,16181,1,16181
4,1,69,5,14,i16le,16181,16181,1,16181
4,1,69,5,14,u32le,389955381,389955381,1,389955381
4,1,69,5,14,i32le,389955381,389955381,1,389955381
4,1,69,5,14,f32le,0.0,0.0,1,0.0
4,1,69,5,15,u16le,15935,15935,1,15935
4,1,69,5,15,i16le,15935,15935,1,15935
4,1,69,5,15,u32le,1523263,1523263,1,1523263
4,1,69,5,15,i32le,1523263,1523263,1,1523263
4,1,69,5,15,f32le,0.0,0.0,1,0.0
4,1,69,5,16,u16le,5950,5950,1,5950
4,1,69,5,16,i16le,5950,5950,1,5950
4,1,69,5,16,u32le,5950,5950,1,5950
4,1,69,5,16,i32le,5950,5950,1,5950
4,1,69,5,16,f32le,0.0,0.0,1,0.0
4,1,69,5,17,u16le,23,23,1,23
4,1,69,5,17,i16le,23,23,1,23
4,1,69,5,17,u32le,23,23,1,23
4,1,69,5,17,i32le,23,23,1,23
4,1,69,5,17,f32le,0.0,0.0,1,0.0
4,1,69,5,18,u16le,0,0,1,0
4,1,69,5,18,i16le,0,0,1,0
4,1,69,5,18,u32le,0,0,1,0
4,1,69,5,18,i32le,0,0,1,0
4,1,69,5,18,f32le,0.0,0.0,1,0.0
4,1,69,5,19,u16le,0,0,1,0
4,1,69,5,19,i16le,0,0,1,0
4,1,69,5,19,u32le,838860800,838860800,1,838860800
4,1,69,5,19,i32le,838860800,838860800,1,838860800
4,1,69,5,19,f32le,0.0,0.0,1,0.0
4,1,69,5,20,u16le,0,0,1,0
4,1,69,5,20,i16le,0,0,1,0
4,1,69,5,20,u32le,3224502272,3224502272,1,3224502272
4,1,69,5,20,i32le,-1070465024,-1070465024,1,-1070465024
4,1,69,5,20,f32le,-2.78125,-2.78125,1,-2.78125
4,1,69,5,21,u16le,12800,12800,1,12800
4,1,69,5,21,i16le,12800,12800,1,12800
4,1,69,5,21,u32le,3938464256,3938464256,1,3938464256
4,1,69,5,21,i32le,-356503040,-356503040,1,-356503040
4,1,69,5,22,u16le,49202,49202,1,49202
4,1,69,5,22,i16le,-16334,-16334,1,-16334
4,1,69,5,22,u32le,132825138,132825138,1,132825138
4,1,69,5,22,i32le,132825138,132825138,1,132825138
4,1,69,5,22,f32le,0.0,0.0,1,0.0
4,1,69,5,23,u16le,60096,60096,1,60096
4,1,69,5,23,i16le,-5440,-5440,1,-5440
4,1,69,5,23,u32le,518848,518848,1,518848
4,1,69,5,23,i32le,518848,518848,1,518848
4,1,69,5,23,f32le,0.0,0.0,1,0.0
4,1,69,5,24,u16le,2026,2026,1,2026
4,1,69,5,24,i16le,2026,2026,1,2026
4,1,69,5,24,u32le,2026,2026,1,2026
4,1,69,5,24,i32le,2026,2026,1,2026
4,1,69,5,24,f32le,0.0,0.0,1,0.0
4,1,69,5,25,u16le,7,7,1,7
4,1,69,5,25,i16le,7,7,1,7
4,1,69,5,25,u32le,117440519,117440519,1,117440519
4,1,69,5,25,i32le,117440519,117440519,1,117440519
4,1,69,5,25,f32le,0.0,0.0,1,0.0
4,1,69,5,26,u16le,0,0,1,0
4,1,69,5,26,i16le,0,0,1,0
4,1,69,5,26,u32le,503775232,503775232,1,503775232
4,1,69,5,26,i32le,503775232,503775232,1,503775232
4,1,69,5,26,f32le,0.0,0.0,1,0.0
4,1,69,5,27,u16le,1792,1792,1,1792
4,1,69,5,27,i16le,1792,1792,1,1792
4,1,69,5,27,u32le,18745088,18745088,1,18745088
4,1,69,5,27,i32le,18745088,18745088,1,18745088
4,1,69,5,27,f32le,0.0,0.0,1,0.0
4,1,69,5,28,u16le,7687,7687,1,7687
4,1,69,5,28,i16le,7687,7687,1,7687
4,1,69,5,28,u32le,520166919,604052999,5,520166919 553721351 570498567 587275783 604052999
4,1,69,5,28,i32le,520166919,604052999,5,520166919 553721351 570498567 587275783 604052999
4,1,69,5,28,f32le,0.0,0.0,1,0.0
4,1,69,5,29,u16le,286,286,1,286
4,1,69,5,29,i16le,286,286,1,286
4,1,69,5,29,u32le,136249630,3760455966,5,136249630 136446238 1478557982 3089301790 3760455966
4,1,69,5,29,i32le,-1205665506,1478557982,5,-1205665506 -534511330 136249630 136446238 1478557982
4,1,69,5,29,f32le,-3.9e-05,0.0,2,-3.9e-05 0.0
4,1,69,5,30,u16le,7937,9217,5,7937 8449 8705 8961 9217
4,1,69,5,30,i16le,7937,9217,5,7937 8449 8705 8961 9217
4,1,69,5,30,u32le,458760449,3473415937,5,458760449 786441217 1376264705 2293768961 3473415937
4,1,69,5,30,i32le,-2001198335,1376264705,5,-2001198335 -821551359 458760449 786441217 1376264705
4,1,69,5,30,f32le,0.0,0.0,1,0.0
4,1,69,5,31,u8,31,36,5,31 33 34 35 36
4,1,69,5,31,i8,31,36,5,31 33 34 35 36
4,1,69,5,31,u16le,2079,57380,5,2079 2082 22561 47139 57380
4,1,69,5,31,i16le,-18397,22561,5,-18397 -8156 2079 2082 22561
4,1,69,5,31,u32le,1792033,13568031,5,1792033 3072036 5376034 8960035 13568031
4,1,69,5,31,i32le,1792033,13568031,5,1792033 3072036 5376034 8960035 13568031
4,1,69,5,31,f32le,0.0,0.0,1,0.0
4,1,69,5,32,u8,8,224,4,8 88 184 224
4,1,69,5,32,i8,-72,88,4,-72 -32 8 88
4,1,69,5,32,u16le,7000,53000,5,7000 12000 21000 35000 53000
4,1,69,5,32,i16le,-30536,21000,5,-30536 -12536 7000 12000 21000
4,1,69,5,32,u32le,7000,53000,5,7000 12000 21000 35000 53000
4,1,69,5,32,i32le,7000,53000,5,7000 12000 21000 35000 53000
4,1,69,5,32,f32le,0.0,0.0,1,0.0
4,1,69,5,33,u8,27,207,5,27 46 82 136 207
4,1,69,5,33,i8,-120,82,5,-120 -49 27 46 82
4,1,69,5,33,u16le,27,207,5,27 46 82 136 207
4,1,69,5,33,i16le,27,207,5,27 46 82 136 207
4,1,69,5,33,u32le,16777243,16777423,5,16777243 16777262 16777298 16777352 16777423
4,1,69,5,33,i32le,16777243,16777423,5,16777243 16777262 16777298 16777352 16777423
4,1,69,5,33,f32le,0.0,0.0,1,0.0
4,1,69,5,34,u16le,0,0,1,0
4,1,69,5,34,i16le,0,0,1,0
4,1,69,5,34,u32le,65536,65536,1,65536
4,1,69,5,34,i32le,65536,65536,1,65536
4,1,69,5,34,f32le,0.0,0.0,1,0.0
4,1,69,5,35,u16le,256,256,1,256
4,1,69,5,35,i16le,256,256,1,256
4,1,69,5,35,u32le,256,256,1,256
4,1,69,5,35,i32le,256,256,1,256
4,1,69,5,35,f32le,0.0,0.0,1,0.0
4,1,69,5,36,u16le,1,1,1,1
4,1,69,5,36,i16le,1,1,1,1
4,1,69,5,36,u32le,1,1,1,1
4,1,69,5,36,i32le,1,1,1,1
4,1,69,5,36,f32le,0.0,0.0,1,0.0
4,1,69,5,37,u16le,0,0,1,0
4,1,69,5,37,i16le,0,0,1,0
4,1,69,5,37,u32le,1023410176,2449473536,4,1023410176 1207959552 1845493760 2449473536
4,1,69,5,37,i32le,-1845493760,1845493760,4,-1845493760 1023410176 1207959552 1845493760
4,1,69,5,37,f32le,-0.0,131072.0,3,-0.0 0.03125 131072.0
4,1,69,5,38,u16le,0,0,1,0
4,1,69,5,38,i16le,0,0,1,0
4,1,69,5,38,u32le,1267859456,3225223168,5,1267859456 2710700032 3175612416 3211657216 3225223168
4,1,69,5,38,i32le,-1584267264,1267859456,5,-1584267264 -1119354880 -1083310080 -1069744128 1267859456
4,1,69,5,38,f32le,-2.953125,19136512.0,5,-2.953125 -0.929688 -0.048828 -0.0 19136512.0
4,1,69,5,39,u16le,15616,37376,4,15616 18432 28160 37376
4,1,69,5,39,i16le,-28160,28160,4,-28160 15616 18432 28160
4,1,69,5,39,u32le,273388032,4022353152,5,273388032 648122880 2612873216 3300879872 4022353152
4,1,69,5,39,i32le,-1682094080,648122880,5,-1682094080 -994087424 -272614144 273388032 648122880
4,1,69,5,39,f32le,-1531.4375,0.0,2,-1531.4375 0.0
4,1,69,5,40,u8,61,146,4,61 72 110 146
4,1,69,5,40,i8,-110,110,4,-110 61 72 110
4,1,69,5,40,u16le,19346,49213,5,19346 41362 48456 49006 49213
4,1,69,5,40,i16le,-24174,19346,5,-24174 -17080 -16530 -16323 19346
4,1,69,5,40,u32le,1025941906,4159684669,5,1025941906 1654373704 2249214866 3301228398 4159684669
4,1,69,5,40,i32le,-2045752430,1654373704,5,-2045752430 -993738898 -135282627 1025941906 1654373704
4,1,69,5,40,f32le,-1573.982178,0.040681,3,-1573.982178 -0.0 0.040681
4,1,69,5,41,u8,75,192,5,75 161 189 191 192
4,1,69,5,41,i8,-95,75,5,-95 -67 -65 -64 75
4,1,69,5,41,u16le,4171,61376,5,4171 9889 39869 50367 61376
4,1,69,5,41,i16le,-25667,9889,5,-25667 -15169 -4160 4171 9889
4,1,69,5,41,u32le,1178412705,1190653888,5,1178412705 1180867517 1183191115 1187300543 1190653888
4,1,69,5,41,i32le,1178412705,1190653888,5,1178412705 1180867517 1183191115 1187300543 1190653888
4,1,69,5,41,f32le,12105.657227,31735.875,5,12105.657227 14502.93457 17160.146484 25186.373047 31735.875
4,1,69,5,42,u8,16,239,5,16 38 155 196 239
4,1,69,5,42,i8,-101,38,5,-101 -60 -17 16 38
4,1,69,5,42,u16le,15654,63471,5,15654 25243 34320 50372 63471
4,1,69,5,42,i16le,-31216,25243,5,-31216 -15164 -2065 15654 25243
4,1,69,5,42,u32le,4603174,4650991,5,4603174 4612763 4621840 4637892 4650991
4,1,69,5,42,i32le,4603174,4650991,5,4603174 4612763 4621840 4637892 4650991
4,1,69,5,42,f32le,0.0,0.0,1,0.0
4,1,69,5,43,u8,61,247,5,61 98 134 196 247
4,1,69,5,43,i8,-122,98,5,-122 -60 -9 61 98
4,1,69,5,43,u16le,17981,18167,5,17981 18018 18054 18116 18167
4,1,69,5,43,i16le,17981,18167,5,17981 18018 18054 18116 18167
4,1,69,5,43,u32le,16795197,16795383,5,16795197 16795234 16795270 16795332 16795383
4,1,69,5,43,i32le,16795197,16795383,5,16795197 16795234 16795270 16795332 16795383
4,1,69,5,43,f32le,0.0,0.0,1,0.0
4,1,69,5,44,u16le,70,70,1,70
4,1,69,5,44,i16le,70,70,1,70
4,1,69,5,44,u32le,2415984710,2415984710,1,2415984710
4,1,69,5,44,i32le,-1878982586,-1878982586,1,-1878982586
4,1,69,5,44,f32le,-0.0,-0.0,1,-0.0
4,1,69,5,45,u16le,256,256,1,256
4,1,69,5,45,i16le,256,256,1,256
4,1,69,5,45,u32le,2861564160,2861564160,1,2861564160
4,1,69,5,45,i32le,-1433403136,-1433403136,1,-1433403136
4,1,69,5,45,f32le,-0.0,-0.0,1,-0.0
4,1,69,5,46,u16le,36865,36865,1,36865
4,1,69,5,46,i16le,-28671,-28671,1,-28671
4,1,69,5,46,u32le,1152028673,1152028673,1,1152028673
4,1,69,5,46,i32le,1152028673,1152028673,1,1152028673
4,1,69,5,46,f32le,1364.500122,1364.500122,1,1364.500122
4,1,69,5,47,u16le,43664,43664,1,43664
4,1,69,5,47,i16le,-21872,-21872,1,-21872
4,1,69,5,47,u32le,306490000,306490000,1,306490000
4,1,69,5,47,i32le,306490000,306490000,1,306490000
4,1,69,5,47,f32le,0.0,0.0,1,0.0
4,1,69,5,48,u16le,17578,17578,1,17578
4,1,69,5,48,i16le,17578,17578,1,17578
4,1,69,5,48,u32le,470959274,470959274,1,470959274
4,1,69,5,48,i32le,470959274,470959274,1,470959274
4,1,69,5,48,f32le,0.0,0.0,1,0.0
4,1,69,5,49,u16le,4676,4676,1,4676
4,1,69,5,49,i16le,4676,4676,1,4676
4,1,69,5,49,u32le,4045148740,4045148740,1,4045148740
4,1,69,5,49,i32le,-249818556,-249818556,1,-249818556
4,1,69,5,50,u16le,7186,7186,1,7186
4,1,69,5,50,i16le,7186,7186,1,7186
4,1,69,5,50,u32le,15801362,15801362,1,15801362
4,1,69,5,50,i32le,15801362,15801362,1,15801362
4,1,69,5,50,f32le,0.0,0.0,1,0.0
4,1,69,5,51,u16le,61724,61724,1,61724
4,1,69,5,51,i16le,-3812,-3812,1,-3812
4,1,69,5,51,u32le,61724,61724,1,61724
4,1,69,5,51,i32le,61724,61724,1,61724
4,1,69,5,51,f32le,0.0,0.0,1,0.0
4,1,69,5,52,u16le,241,241,1,241
4,1,69,5,52,i16le,241,241,1,241
4,1,69,5,52,u32le,536871153,536871153,1,536871153
4,1,69,5,52,i32le,536871153,536871153,1,536871153
4,1,69,5,52,f32le,0.0,0.0,1,0.0
4,1,69,5,53,u16le,0,0,1,0
4,1,69,5,53,i16le,0,0,1,0
4,1,69,5,53,u32le,1881145344,1881145344,1,1881145344
4,1,69,5,53,i32le,1881145344,1881145344,1,1881145344
4,1,69,5,54,u16le,8192,8192,1,8192
4,1,69,5,54,i16le,8192,8192,1,8192
4,1,69,5,54,u32le,7348224,7348224,1,7348224
4,1,69,5,54,i32le,7348224,7348224,1,7348224
4,1,69,5,54,f32le,0.0,0.0,1,0.0
4,1,69,5,55,u16le,28704,28704,1,28704
4,1,69,5,55,i16le,28704,28704,1,28704
4,1,69,5,55,u32le,28704,28704,1,28704
4,1,69,5,55,i32le,28704,28704,1,28704
4,1,69,5,55,f32le,0.0,0.0,1,0.0
4,1,69,5,56,u16le,112,112,1,112
4,1,69,5,56,i16le,112,112,1,112
4,1,69,5,56,u32le,112,112,1,112
4,1,69,5,56,i32le,112,112,1,112
4,1,69,5,56,f32le,0.0,0.0,1,0.0
4,1,69,5,57,u16le,0,0,1,0
4,1,69,5,57,i16le,0,0,1,0
4,1,69,5,58,u16le,0,0,1,0
4,1,69,5,58,i16le,0,0,1,0
4,1,70,14,4,u16le,256,256,1,256
4,1,70,14,4,i16le,256,256,1,256
4,1,70,14,4,u32le,1704192,3045327104,6,1704192 5177600 2978218240 3011772672 3028549888 3045327104
4,1,70,14,4,i32le,-1316749056,5177600,6,-1316749056 -1283194624 -1266417408 -1249640192 1704192 5177600
4,1,70,14,4,f32le,-1e-06,0.0,2,-1e-06 0.0
4,1,70,14,5,u16le,6657,33793,3,6657 20225 33793
4,1,70,14,5,i16le,-31743,20225,3,-31743 6657 20225
4,1,70,14,5,u32le,6657,2025161729,6,6657 20225 2024899585 2025030657 2025096193 2025161729
4,1,70,14,5,i32le,6657,2025161729,6,6657 20225 2024899585 2025030657 2025096193 2025161729
4,1,70,14,5,f32le,0.0,0.0,1,0.0
4,1,70,14,6,u8,26,132,3,26 79 132
4,1,70,14,6,i8,-124,79,3,-124 26 79
4,1,70,14,6,u16le,26,46468,6,26 79 45444 45956 46212 46468
4,1,70,14,6,i16le,-20092,79,6,-20092 -19580 -19324 -19068 26 79
4,1,70,14,6,u32le,26,2105062788,6,26 79 2105061764 2105062276 2105062532 2105062788
4,1,70,14,6,i32le,26,2105062788,6,26 79 2105061764 2105062276 2105062532 2105062788
4,1,70,14,6,f32le,0.0,0.0,1,0.0
4,1,70,14,7,u8,0,181,5,0 177 179 180 181
4,1,70,14,7,i8,-79,0,5,-79 -77 -76 -75 0
4,1,70,14,7,u16le,0,30901,5,0 30897 30899 30900 30901
4,1,70,14,7,i16le,0,30901,5,0 30897 30899 30900 30901
4,1,70,14,7,u32le,0,159217845,5,0 159217841 159217843 159217844 159217845
4,1,70,14,7,i32le,0,159217845,5,0 159217841 159217843 159217844 159217845
4,1,70,14,7,f32le,0.0,0.0,1,0.0
4,1,70,14,8,u8,0,120,2,0 120
4,1,70,14,8,i8,0,120,2,0 120
4,1,70,14,8,u16le,0,32120,2,0 32120
4,1,70,14,8,i16le,0,32120,2,0 32120
4,1,70,14,8,u32le,0,3356065144,6,0 1074363768 2550758776 2819194232 3087629688 3356065144
4,1,70,14,8,i32le,-1744208520,1074363768,6,-1744208520 -1475773064 -1207337608 -938902152 0 1074363768
4,1,70,14,8,f32le,-140789.875,2.148283,4,-140789.875 -3.3e-05 0.0 2.148283
4,1,70,14,9,u8,0,125,2,0 125
4,1,70,14,9,i8,0,125,2,0 125
4,1,70,14,9,u16le,0,2429,2,0 2429
4,1,70,14,9,i16le,0,2429,2,0 2429
4,1,70,14,9,u32le,0,4188539261,6,0 448268669 1002965373 2873100669 3633842557 4188539261
4,1,70,14,9,i32le,-1421866627,1002965373,6,-1421866627 -661124739 -106428035 0 448268669 1002965373
4,1,70,14,9,f32le,0.0,0.006105,2,0.0 0.006105
4,1,70,14,10,u8,0,9,2,0 9
4,1,70,14,10,i8,0,9,2,0 9
4,1,70,14,10,u16le,0,51209,6,0 16393 38921 43017 47113 51209
4,1,70,14,10,i16le,-26615,16393,6,-26615 -22519 -18423 -14327 0 16393
4,1,70,14,10,u32le,0,4047226889,6,0 3990394889 4009338889 4028282889 4037754889 4047226889
4,1,70,14,10,i32le,-304572407,0,6,-304572407 -285628407 -266684407 -257212407 -247740407 0
4,1,70,14,10,f32le,0.0,0.0,1,0.0
4,1,70,14,11,u8,0,200,6,0 64 152 168 184 200
4,1,70,14,11,i8,-104,64,6,-104 -88 -72 -56 0 64
4,1,70,14,11,u16le,0,63912,6,0 6840 15304 43840 55448 63912
4,1,70,14,11,i16le,-21696,15304,6,-21696 -10088 -1624 0 6840 15304
4,1,70,14,11,u32le,0,351353800,7,0 16777216 351131800 351205800 351279800 351316800 351353800
4,1,70,14,11,i32le,0,351353800,7,0 16777216 351131800 351205800 351279800 351316800 351353800
4,1,70,14,11,f32le,0.0,0.0,1,0.0
4,1,70,14,12,u8,0,249,6,0 26 59 171 216 249
4,1,70,14,12,i8,-85,59,6,-85 -40 -7 0 26 59
4,1,70,14,12,u16le,0,61755,6,0 60888 61177 61466 61611 61755
4,1,70,14,12,i16le,-4648,0,6,-4648 -4359 -4070 -3925 -3781 0
4,1,70,14,12,u32le,0,538243387,7,0 65536 538242520 538242809 538243098 538243243 538243387
4,1,70,14,12,i32le,0,538243387,7,0 65536 538242520 538242809 538243098 538243243 538243387
4,1,70,14,12,f32le,0.0,0.0,1,0.0
4,1,70,14,13,u8,0,241,5,0 237 238 240 241
4,1,70,14,13,i8,-19,0,5,-19 -18 -16 -15 0
4,1,70,14,13,u16le,0,5361,6,0 256 5357 5358 5360 5361
4,1,70,14,13,i16le,0,5361,6,0 256 5357 5358 5360 5361
4,1,70,14,13,u32le,0,1075844337,6,0 256 1075844333 1075844334 1075844336 1075844337
4,1,70,14,13,i32le,0,1075844337,6,0 256 1075844333 1075844334 1075844336 1075844337
4,1,70,14,13,f32le,0.0,2.501278,3,0.0 2.501277 2.501278
4,1,70,14,14,u8,0,20,3,0 1 20
4,1,70,14,14,i8,0,20,3,0 1 20
4,1,70,14,14,u16le,0,8212,3,0 1 8212
4,1,70,14,14,i16le,0,8212,3,0 1 8212
4,1,70,14,14,u32le,0,1212162068,3,0 1 1212162068
4,1,70,14,14,i32le,0,1212162068,3,0 1 1212162068
4,1,70,14,14,f32le,0.0,196736.3125,2,0.0 196736.3125
4,1,70,14,15,u8,0,32,2,0 32
4,1,70,14,15,i8,0,32,2,0 32
4,1,70,14,15,u16le,0,16416,2,0 16416
4,1,70,14,15,i16le,0,16416,2,0 16416
4,1,70,14,15,u32le,0,38289440,2,0 38289440
4,1,70,14,15,i32le,0,38289440,2,0 38289440
4,1,70,14,15,f32le,0.0,0.0,1,0.0
4,1,70,14,16,u8,0,64,2,0 64
4,1,70,14,16,i8,0,64,2,0 64
4,1,70,14,16,u16le,0,18496,2,0 18496
4,1,70,14,16,i16le,0,18496,2,0 18496
4,1,70,14,16,u32le,0,3473033280,2,0 3473033280
4,1,70,14,16,i32le,-821934016,0,2,-821934016 0
4,1,70,14,16,f32le,0.0,0.0,1,0.0
4,1,70,14,17,u8,0,72,2,0 72
4,1,70,14,17,i8,0,72,2,0 72
4,1,70,14,17,u16le,0,584,2,0 584
4,1,70,14,17,i16le,0,584,2,0 584
4,1,70,14,17,u32le,0,1154417224,2,0 1154417224
4,1,70,14,17,i32le,0,1154417224,2,0 1154417224
4,1,70,14,17,f32le,0.0,1656.071289,2,0.0 1656.071289
4,1,70,14,18,u8,0,2,2,0 2
4,1,70,14,18,i8,0,2,2,0 2
4,1,70,14,18,u16le,0,52994,2,0 52994
4,1,70,14,18,i16le,-12542,0,2,-12542 0
4,1,70,14,18,u32le,0,2856636162,2,0 2856636162
4,1,70,14,18,i32le,-1438331134,0,2,-1438331134 0
4,1,70,14,18,f32le,0.0,0.0,1,0.0
4,1,70,14,19,u8,0,207,2,0 207
4,1,70,14,19,i8,-49,0,2,-49 0
4,1,70,14,19,u16le,0,17615,2,0 17615
4,1,70,14,19,i16le,0,17615,2,0 17615
4,1,70,14,19,u32le,0,1101677775,2,0 1101677775
4,1,70,14,19,i32le,0,1101677775,2,0 1101677775
4,1,70,14,19,f32le,0.0,21.283598,2,0.0 21.283598
4,1,70,14,20,u8,0,68,2,0 68
4,1,70,14,20,i8,0,68,2,0 68
4,1,70,14,20,u16le,0,43588,2,0 43588
4,1,70,14,20,i16le,-21948,0,2,-21948 0
4,1,70,14,20,u32le,0,21080644,2,0 21080644
4,1,70,14,20,i32le,0,21080644,2,0 21080644
4,1,70,14,20,f32le,0.0,0.0,1,0.0
4,1,70,14,21,u8,0,170,2,0 170
4,1,70,14,21,i8,-86,0,2,-86 0
4,1,70,14,21,u16le,0,16810,2,0 16810
4,1,70,14,21,i16le,0,16810,2,0 16810
4,1,70,14,21,u32le,0,82346,2,0 82346
4,1,70,14,21,i32le,0,82346,2,0 82346
4,1,70,14,21,f32le,0.0,0.0,1,0.0
4,1,70,14,22,u8,0,65,2,0 65
4,1,70,14,22,i8,0,65,2,0 65
4,1,70,14,22,u16le,0,321,2,0 321
4,1,70,14,22,i16le,0,321,2,0 321
4,1,70,14,22,u32le,0,321,2,0 321
4,1,70,14,22,i32le,0,321,2,0 321
4,1,70,14,22,f32le,0.0,0.0,1,0.0
4,1,70,14,23,u8,0,1,2,0 1
4,1,70,14,23,i8,0,1,2,0 1
4,1,70,14,23,u16le,0,1,2,0 1
4,1,70,14,23,i16le,0,1,2,0 1
4,1,70,14,23,u32le,0,1,2,0 1
4,1,70,14,23,i32le,0,1,2,0 1
4,1,70,14,23,f32le,0.0,0.0,1,0.0
4,1,70,14,24,u16le,0,0,1,0
4,1,70,14,24,i16le,0,0,1,0
4,1,70,14,24,u32le,0,0,1,0
4,1,70,14,24,i32le,0,0,1,0
4,1,70,14,24,f32le,0.0,0.0,1,0.0
4,1,70,14,25,u16le,0,0,1,0
4,1,70,14,25,i16le,0,0,1,0
4,1,70,14,25,u32le,0,0,1,0
4,1,70,14,25,i32le,0,0,1,0
4,1,70,14,25,f32le,0.0,0.0,1,0.0
4,1,70,14,26,u16le,0,0,1,0
4,1,70,14,26,i16le,0,0,1,0
4,1,70,14,26,u32le,0,3590324224,3,0 2130706432 3590324224
4,1,70,14,26,i32le,-704643072,2130706432,3,-704643072 0 2130706432
4,1,70,14,26,f32le,0.0,0.0,1,0.0
4,1,70,14,27,u16le,0,0,1,0
4,1,70,14,27,i16le,0,0,1,0
4,1,70,14,27,u32le,0,1238761472,3,0 293535744 1238761472
4,1,70,14,27,i32le,0,1238761472,3,0 293535744 1238761472
4,1,70,14,27,f32le,0.0,1753088.0,2,0.0 1753088.0
4,1,70,14,28,u16le,0,54784,3,0 32512 54784
4,1,70,14,28,i16le,-10752,32512,3,-10752 0 32512
4,1,70,14,28,u32le,0,3645494784,3,0 2467397376 3645494784
4,1,70,14,28,i32le,-1827569920,0,3,-1827569920 -649472512 0
4,1,70,14,28,f32le,0.0,0.0,1,0.0
4,1,70,14,29,u8,0,214,3,0 127 214
4,1,70,14,29,i8,-42,127,3,-42 0 127
4,1,70,14,29,u16le,0,18902,3,0 4479 18902
4,1,70,14,29,i16le,0,18902,3,0 4479 18902
4,1,70,14,29,u32le,0,2794656127,3,0 2782480854 2794656127
4,1,70,14,29,i32le,-1512486442,0,3,-1512486442 -1500311169 0
4,1,70,14,29,f32le,0.0,0.0,1,0.0
4,1,70,14,30,u8,0,73,3,0 17 73
4,1,70,14,30,i8,0,73,3,0 17 73
4,1,70,14,30,u16le,0,55625,3,0 37649 55625
4,1,70,14,30,i16le,-27887,0,3,-27887 -9911 0
4,1,70,14,30,u32le,0,1504088849,3,0 1504041289 1504088849
4,1,70,14,30,i32le,0,1504088849,3,0 1504041289 1504088849
4,1,70,14,30,f32le,0.0,0.0,1,0.0
4,1,70,14,31,u8,0,217,3,0 147 217
4,1,70,14,31,i8,-109,0,3,-109 -39 0
4,1,70,14,31,u16le,0,42643,3,0 42457 42643
4,1,70,14,31,i16le,-23079,0,3,-23079 -22893 0
4,1,70,14,31,u32le,0,5875347,3,0 5875161 5875347
4,1,70,14,31,i32le,0,5875347,3,0 5875161 5875347
4,1,70,14,31,f32le,0.0,0.0,1,0.0
4,1,70,14,32,u8,0,166,3,0 165 166
4,1,70,14,32,i8,-91,0,3,-91 -90 0
4,1,70,14,32,u16le,0,22950,3,0 22949 22950
4,1,70,14,32,i16le,0,22950,3,0 22949 22950
4,1,70,14,32,u32le,0,16800166,3,0 16800165 16800166
4,1,70,14,32,i32le,0,16800166,3,0 16800165 16800166
4,1,70,14,32,f32le,0.0,0.0,1,0.0
4,1,70,14,33,u8,0,89,2,0 89
4,1,70,14,33,i8,0,89,2,0 89
4,1,70,14,33,u16le,0,89,2,0 89
4,1,70,14,33,i16le,0,89,2,0 89
4,1,70,14,33,u32le,0,218169433,2,0 218169433
4,1,70,14,33,i32le,0,218169433,2,0 218169433
4,1,70,14,33,f32le,0.0,0.0,1,0.0
4,1,70,14,34,u16le,0,256,2,0 256
4,1,70,14,34,i16le,0,256,2,0 256
4,1,70,14,34,u32le,0,4262265088,2,0 4262265088
4,1,70,14,34,i32le,-32702208,0,2,-32702208 0
4,1,70,14,34,f32le,0.0,0.0,1,0.0
4,1,70,14,35,u8,0,1,2,0 1
4,1,70,14,35,i8,0,1,2,0 1
